Date,AGG,GLD,SPY,USO,UUP
2015-09-11,81.64656829833984,106.16000366210938,164.45176696777344,117.19999694824219,20.742996215820312
2015-09-14,81.66897583007812,106.22000122070312,163.84158325195312,115.12000274658203,20.7513484954834
2015-09-15,81.30217742919922,105.9000015258789,165.88955688476562,116.55999755859375,20.834890365600586
2015-09-16,81.23482513427734,107.30999755859375,167.3271942138672,122.87999725341797,20.77641487121582
2015-09-17,81.7438735961914,108.41000366210938,166.9510955810547,121.83999633789062,20.5592098236084
2015-09-18,81.81124877929688,109.20999908447266,164.22283935546875,116.95999908447266,20.76805877685547
2015-09-21,81.59412384033203,108.52999877929688,165.0714874267578,120.4000015258789,20.893369674682617
2015-09-22,81.78878021240234,107.79000091552734,162.92892456054688,119.36000061035156,20.98526382446289
2015-09-23,81.7214126586914,108.22000122070312,162.66847229003906,115.5199966430664,20.98526382446289
2015-09-24,81.82623291015625,110.48999786376953,162.08021545410156,116.72000122070312,20.91843032836914
2015-09-25,81.68399810791016,109.80999755859375,162.03826904296875,117.76000213623047,20.951847076416016
2015-09-28,81.8786392211914,108.41999816894531,157.97152709960938,115.04000091552734,20.926782608032227
2015-09-29,82.00589752197266,107.9800033569336,158.06396484375,116.87999725341797,20.893369674682617
2015-09-30,82.03584289550781,106.86000061035156,161.01319885253906,117.44000244140625,20.968555450439453
2015-10-01,82.0995864868164,106.7300033569336,161.43328857421875,116.63999938964844,20.960201263427734
2015-10-02,82.34709167480469,108.98999786376953,163.84478759765625,118.16000366210938,20.910076141357422
2015-10-05,82.03959655761719,108.7699966430664,166.76031494140625,120.0,20.91843032836914
2015-10-06,82.24211120605469,109.86000061035156,166.1890106201172,125.91999816894531,20.77641487121582
2015-10-07,82.18207550048828,109.69999694824219,167.55018615722656,124.55999755859375,20.80147361755371
2015-10-08,82.06958770751953,109.13999938964844,169.06259155273438,128.32000732421875,20.7513484954834
2015-10-09,82.0020751953125,110.87000274658203,169.1634063720703,127.91999816894531,20.65110206604004
2015-10-12,82.21208190917969,111.30999755859375,169.3230438232422,122.4800033569336,20.6343936920166
2015-10-13,82.2195816040039,111.86000061035156,168.25599670410156,120.4800033569336,20.600980758666992
2015-10-14,82.52711486816406,113.80999755859375,167.44932556152344,120.4000015258789,20.42554473876953
2015-10-15,82.41461181640625,113.29000091552734,170.02040100097656,121.04000091552734,20.5592098236084
2015-10-16,82.33207702636719,112.48999786376953,170.7934112548828,121.76000213623047,20.59262466430664
2015-10-19,82.41461181640625,112.0199966430664,170.87747192382812,118.63999938964844,20.65110206604004
